objectid;cl;nome_completo;area_plane;cod_rp;rp;codra;regiao_adm;cb_imovel;nome;tributacao;tot_imoveis;area_territ;exercicio
3311;227975;Rua C - PAA 11946 / PAL 46333;5;5.3;Santa Cruz;19;SANTA CRUZ              ;148;Paciência                 ;T;13;1892;2023
3312;246629;Rua Quatro;5;5.3;Santa Cruz;19;SANTA CRUZ              ;148;Paciência                 ;T;5;690;2023
3313;246694;sem nome - CL 246694;5;5.3;Santa Cruz;19;SANTA CRUZ              ;148;Paciência                 ;T;46;8207;2023
3314;297689;Rua Nove - 9;5;5.3;Santa Cruz;19;SANTA CRUZ              ;148;Paciência                 ;T;41;6153;2023
3315;297697;Rua Oito;5;5.3;Santa Cruz;19;SANTA CRUZ              ;148;Paciência                 ;T;40;5070;2023
3316;297705;Rua Sete - 7;5;5.3;Santa Cruz;19;SANTA CRUZ              ;148;Paciência                 ;T;41;5129;2023
3317;297713;Rua Seis;5;5.3;Santa Cruz;19;SANTA CRUZ              ;148;Paciência                 ;T;42;5148;2023
3318;297721;Rua Cinco;5;5.3;Santa Cruz;19;SANTA CRUZ              ;148;Paciência                 ;T;41;5192;2023
3319;297739;Rua Dois;5;5.3;Santa Cruz;19;SANTA CRUZ              ;148;Paciência                 ;T;39;4838;2023
3320;297747;Rua Um - 1;5;5.3;Santa Cruz;19;SANTA CRUZ              ;148;Paciência                 ;T;2;32222;2023
3321;297804;Rua Três;5;5.3;Santa Cruz;19;SANTA CRUZ              ;148;Paciência                 ;T;6;890;2023
3322;474932;Rua  B PAA 11912/PAL46240;5;5.3;Santa Cruz;19;SANTA CRUZ              ;148;Paciência                 ;T;3;3479;2023
3323;26;Rua Clovis Ramalhete;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;40;19949;2023
3324;34;Rua E - PAL 39571;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;14;15869;2023
3325;42;Rua Baulândia;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;12;5634;2023
3326;67;Rua Z - PAL 15142;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;31;18154;2023
3327;2261;Estrada Jose Cid Fernandes;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;5;36361;2023
3328;5215;Rua General Alexandre Barreto;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;7;16170;2023
3329;5645;Rua Othelina de Oliveira Costa;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;3;1283;2023
3330;9795;Rua Hermes da Silva;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;2;3510;2023
3331;10017;Rua Gabriel Bernardes;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;3;2618;2023
3332;11080;Rua Álvaro Alberto;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;6;8420;2023
3333;12138;Avenida Areia Branca;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;42;73381;2023
3334;12153;Rua Auristela;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;10;3336;2023
3335;12427;Estrada Aterrado do Leme;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;41;4778267;2023
3336;13433;Rua dos Bambus;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;2;7257;2023
3337;13664;Rua Lopes de Moura;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;3;1079;2023
3338;13680;Rua Barão de Loreto;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;3;624;2023
3339;14084;Praça Ruão;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;1;322;2023
3340;14324;Largo do Bodegão;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;1;968;2023
3341;15693;Rua Campeiro Mor;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;5;6070;2023
3342;15982;Estrada Visconde de Sinimbu;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;35;1496663;2023
3343;16568;Avenida Engenheiro Gastão Rangel;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;14;7788;2023
3344;17160;Rua Severiano das Chagas;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;2;6499;2023
3345;17871;Rua da Conciliação;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;1;1624;2023
3346;18309;Estrada do Cortume;5;5.3;Santa Cruz;19;SANTA CRUZ              ;149;Santa Cruz                ;T;18;407671;2023
